Date,Business,Spending
2020-05-23,eqv,18.596969064810963
2020-05-24,eqv,15.012354057751647
2020-05-25,eqv,23.663560654232384
2020-05-26,eqv,12.803719291265857
2020-05-27,eqv,17.57702084909914
2020-05-28,eqv,11.195723350702398
2020-05-29,eqv,11.531880599601523
2020-01-01,oli,18.785555030891043
2020-01-02,oli,16.49548501170774
2020-01-03,oli,12.429581977731504
2020-01-04,oli,28.836622138515647
2020-01-05,oli,17.69226706767092
2020-01-06,oli,23.08634793280716
2020-01-07,oli,13.701347776636892
2020-01-08,oli,16.005483855808386
2020-01-09,oli,17.81247353735705
2020-01-10,oli,27.10075209530188
2020-01-11,oli,21.534540091351804
2020-01-12,oli,15.42405616763933
2020-01-13,oli,15.077158236984118
2020-01-14,oli,14.008573446636875
2020-01-15,oli,19.92973373829353
2020-01-16,oli,22.935331393645157
2020-01-17,oli,22.203964661485067
2020-01-18,oli,19.065155768366253
2020-01-19,oli,24.71220427835646
2020-01-20,oli,19.64860957824297
2020-01-21,oli,16.622428807287843
2020-01-22,oli,16.690778170642847
2020-01-23,oli,27.513568950028763
2020-01-24,oli,20.54575043934311
2020-01-25,oli,16.979405601534687
2020-01-26,oli,23.723156314128595
2020-01-27,oli,24.83527105011659
2020-01-28,oli,15.920744320112544
2020-01-29,oli,22.83035739445629
2020-01-30,oli,19.95868558427109
2020-01-31,oli,19.455860607367644
2020-02-01,oli,23.616259443113503
2020-02-02,oli,25.360251737352034
2020-02-03,oli,24.441691425187
2020-02-04,oli,20.48495276614692
2020-02-05,oli,17.67843564574624
2020-02-06,oli,25.795082285222698
2020-02-07,oli,22.573740628205993
2020-02-08,oli,15.385041202060766
2020-02-09,oli,23.876490051045554
2020-02-10,oli,17.11403981403161
2020-02-11,oli,10.275627065093671
2020-02-12,oli,18.349854645243177
2020-02-13,oli,13.472027323435658
2020-02-14,oli,18.105976840629516
2020-02-15,oli,25.625294563722406
2020-02-16,oli,31.880263682104278
2020-02-17,oli,17.308047249015374
2020-02-18,oli,17.82720581677625
2020-02-19,oli,29.180743171815244
2020-02-20,oli,15.348459885173135
2020-02-21,oli,19.866434579336744
2020-02-22,oli,25.692501668808617
2020-02-23,oli,24.104604208251725
2020-02-24,oli,19.814043251533274
2020-02-25,oli,17.925730786855517
2020-02-26,oli,24.80743862397069
2020-02-27,oli,10.60082229182722
2020-02-28,oli,28.930180552046423
2020-02-29,oli,16.98696246599496
2020-03-01,oli,24.19510998420606
2020-03-02,oli,26.775416537217303
2020-03-03,oli,26.21823632905808
2020-03-04,oli,16.665845927521218
2020-03-05,oli,19.741627077455803
2020-03-06,oli,21.087986327144407
2020-03-07,oli,17.52925750116293
2020-03-08,oli,23.458149543958918
2020-03-09,oli,15.961699882477918
2020-03-10,oli,27.421524742632457
2020-03-11,oli,22.45059836905063
2020-03-12,oli,19.581080581795266
2020-03-13,oli,17.802477907822016
2020-03-14,oli,28.733614830278512
2020-03-15,oli,19.43997204540617
2020-03-16,oli,15.518146511936333
2020-03-17,oli,21.65534663658274
2020-03-18,oli,18.639622182841325
2020-03-19,oli,29.23883655550501
2020-03-20,oli,18.91027961938252
2020-03-21,oli,15.980867834649075
2020-03-22,oli,30.97654981772512
2020-03-23,oli,12.527793825798987
2020-03-24,oli,21.775906704184894
2020-03-25,oli,11.238122921671557
2020-03-26,oli,20.48495598339693
2020-03-27,oli,22.241292550583545
2020-03-28,oli,22.269690966409826
2020-03-29,oli,25.868233844209147
2020-03-30,oli,15.090327978926018
2020-03-31,oli,24.65330830600474
2020-04-01,oli,14.354808667463136
2020-04-02,oli,26.908663204183483
2020-04-03,oli,23.504010391111414
2020-04-04,oli,13.94957114086114
2020-04-05,oli,21.85054404635682
2020-04-06,oli,11.164975296602005
2020-04-07,oli,18.206318229203365
2020-04-08,oli,19.501176959388776
2020-04-09,oli,17.44930763874305
2020-04-10,oli,14.30088895425877
2020-04-11,oli,19.022659410850935
2020-04-12,oli,25.521734508057897
2020-04-13,oli,14.351500623917955
2020-04-14,oli,25.035275521133507
2020-04-15,oli,18.467264276910974
2020-04-16,oli,18.275811924817564
2020-04-17,oli,30.62073960450178
2020-04-18,oli,15.763651841650178
2020-04-19,oli,25.03684033500729
2020-04-20,oli,19.14514929186486
2020-04-21,oli,17.271827997196315
2020-04-22,oli,19.709867633816845
2020-04-23,oli,16.659117313106407
2020-04-24,oli,12.340632129749732
2020-04-25,oli,21.73317658736212
2020-04-26,oli,26.625459090542165
2020-04-27,oli,21.292072669673612
2020-04-28,oli,19.143024782902106
2020-04-29,oli,11.58692920232432
2020-04-30,oli,19.00679551565057
2020-05-01,oli,23.168875344489464
2020-05-02,oli,15.319157612172956
2020-05-03,oli,30.80482173401154
2020-05-04,oli,27.051012669160023
2020-05-05,oli,12.274892989581023
2020-05-06,oli,31.791575649987823
2020-05-07,oli,25.387941659845254
2020-05-08,oli,26.089692798758513
2020-05-09,oli,19.793915012544026
2020-05-10,oli,24.673130490028697
2020-05-11,oli,21.950150800132203
2020-05-12,oli,20.42195611010415
2020-05-13,oli,22.558966648806617
2020-05-14,oli,15.98882936627703
2020-05-15,oli,14.108982167935553
2020-05-16,oli,17.604195939260414
2020-05-17,oli,23.094711626433426
2020-05-18,oli,19.296771814563286
2020-05-19,oli,18.338087557075266
2020-05-20,oli,30.28786159474857
2020-05-21,oli,13.016621331043085
2020-05-22,oli,25.043412689625814
2020-05-23,oli,20.262087125409618
2020-05-24,oli,22.732640171714703
2020-05-25,oli,11.609640417431088
2020-05-26,oli,21.648812381840525
2020-05-27,oli,12.5036229778895
2020-05-28,oli,17.50484747953667
2020-05-29,oli,22.300536176475696
2020-01-01,lsu,18.074099283953245
2020-01-02,lsu,15.668436393960972
2020-01-03,lsu,23.026423663523826
2020-01-04,lsu,21.397854117666316
2020-01-05,lsu,17.014560550732387
2020-01-06,lsu,18.336364514413617
2020-01-07,lsu,15.74365311246227
2020-01-08,lsu,26.857671870291867
2020-01-09,lsu,19.902946758940317
2020-01-10,lsu,11.102673776748986
2020-01-11,lsu,16.93517865030438
2020-01-12,lsu,17.339053358782028
2020-01-13,lsu,10.837138646757486
2020-01-14,lsu,21.44215580029931
2020-01-15,lsu,10.137110480185704
2020-01-16,lsu,26.075959741597366
2020-01-17,lsu,22.617743282476678
2020-01-18,lsu,21.91418218054728
2020-01-19,lsu,14.823923934323894
2020-01-20,lsu,25.461288135162675
2020-01-21,lsu,21.620395339157774
2020-01-22,lsu,22.52681515236662
2020-01-23,lsu,22.065207022201168
2020-01-24,lsu,21.677995078899002
2020-01-25,lsu,21.676362840631832
2020-01-26,lsu,21.671643296921022
2020-01-27,lsu,21.145925801512607
2020-01-28,lsu,21.131100607468735
2020-01-29,lsu,17.05090634323811
2020-01-30,lsu,15.490401412413469
2020-01-31,lsu,19.67624240862801
2020-02-01,lsu,21.040818224749465
2020-02-02,lsu,16.431328338628138
2020-02-03,lsu,21.74619317966528
2020-02-04,lsu,13.130229951634416
2020-02-05,lsu,14.420388356469257
2020-02-06,lsu,18.407281102024886
2020-02-07,lsu,13.155987118278283
2020-02-08,lsu,19.084121352542343
2020-02-09,lsu,22.700182914838006
2020-02-10,lsu,24.142654280227767
2020-02-11,lsu,19.48106014692098
2020-02-12,lsu,24.722652158278724
2020-02-13,lsu,22.884632122245527
2020-02-14,lsu,23.21078945576911
2020-02-15,lsu,20.520256086265963
2020-02-16,lsu,22.489720777797977
2020-02-17,lsu,18.143979693905923
2020-02-18,lsu,12.839235744446519
2020-02-19,lsu,21.386988816073348
2020-02-20,lsu,20.27098853168454
2020-02-21,lsu,18.355148782997343
2020-02-22,lsu,32.83234526518754
2020-02-23,lsu,20.159753785999307
2020-02-24,lsu,18.10623464708693
2020-02-25,lsu,18.651197928447676
2020-02-26,lsu,21.483483980258036
2020-02-27,lsu,22.503420653400223
2020-02-28,lsu,22.062082645623843
2020-02-29,lsu,21.332440716021456
2020-03-01,lsu,28.607167613403565
2020-03-02,lsu,13.008680255299103
2020-03-03,lsu,19.12776734290262
2020-03-04,lsu,13.37599858223049
2020-03-05,lsu,12.343465998571581
2020-03-06,lsu,21.886125926707344
2020-03-07,lsu,20.20856462284977
2020-03-08,lsu,25.046951984500822
2020-03-09,lsu,20.23704902196566
2020-03-10,lsu,28.80127202721965
2020-03-11,lsu,22.56910111029195
2020-03-12,lsu,16.956925343753305
2020-03-13,lsu,24.863693090223926
2020-03-14,lsu,21.76729871598323
2020-03-15,lsu,18.415193389514677
2020-03-16,lsu,25.10766987026807
2020-03-17,lsu,17.863970784776676
2020-03-18,lsu,18.774528400697246
2020-03-19,lsu,23.03916502902994
2020-03-20,lsu,15.418684943084255
2020-03-21,lsu,27.050735869398036
2020-03-22,lsu,24.313872279037433
2020-03-23,lsu,27.871621192891
2020-03-24,lsu,19.913973568527243
2020-03-25,lsu,22.11494109418138
2020-03-26,lsu,26.640130444652375
2020-03-27,lsu,25.954277406001303
2020-03-28,lsu,28.698788184367295
2020-03-29,lsu,23.952314730343655
2020-03-30,lsu,20.105745447368243
2020-03-31,lsu,10.598186675654699
2020-04-01,lsu,27.08742972828641
2020-04-02,lsu,18.763597586382343
2020-04-03,lsu,32.70589060071585
2020-04-04,lsu,24.19647030232533
2020-04-05,lsu,19.556811715632765
2020-04-06,lsu,22.02625322178097
2020-04-07,lsu,26.27845819073956
2020-04-08,lsu,23.940315770204858
2020-04-09,lsu,17.698879814281447
2020-04-10,lsu,12.859534685190923
2020-04-11,lsu,19.308781874951006
2020-04-12,lsu,17.792844709409916
2020-04-13,lsu,23.07472482931262
2020-04-14,lsu,22.508535754912884
2020-04-15,lsu,20.19361833366809
2020-04-16,lsu,21.691783202003418
2020-04-17,lsu,20.978792665338126
2020-04-18,lsu,11.122268882018078
2020-04-19,lsu,24.9431396856746
2020-04-20,lsu,26.572741836895787
2020-04-21,lsu,18.928405138831376
2020-04-22,lsu,20.54066146695611
2020-04-23,lsu,24.29319864196632
2020-04-24,lsu,21.818509730012124
2020-04-25,lsu,26.07205011002711
2020-04-26,lsu,24.99045158128953
2020-04-27,lsu,28.10599567065465
2020-04-28,lsu,20.295807858499302
2020-04-29,lsu,20.654384624595924
2020-04-30,lsu,17.239560374299188
2020-05-01,lsu,17.84477131095181
2020-05-02,lsu,21.183958867366556
2020-05-03,lsu,25.06670895081587
2020-05-04,lsu,20.63915025383999
2020-05-05,lsu,23.22596756087039
2020-05-06,lsu,19.436270352350437
2020-05-07,lsu,16.94280483228963
2020-05-08,lsu,14.294372170270968
2020-05-09,lsu,28.389314490369685
2020-05-10,lsu,20.9139138964638
2020-05-11,lsu,20.23493705986774
2020-05-12,lsu,21.050943555245503
2020-05-13,lsu,17.044516915827288
2020-05-14,lsu,22.690129880807792
2020-05-15,lsu,19.212706304361923
2020-05-16,lsu,19.417669452893122
2020-05-17,lsu,19.195675950256614
2020-05-18,lsu,12.81671074014923
2020-05-19,lsu,14.946260812899764
2020-05-20,lsu,20.325097574229144
2020-05-21,lsu,20.678387990344827
2020-05-22,lsu,29.355081188875978
2020-05-23,lsu,24.393848549027414
2020-05-24,lsu,26.209138772232826
2020-05-25,lsu,22.14103922186471
2020-05-26,lsu,17.698917839698726
2020-05-27,lsu,24.99869776662505
2020-05-28,lsu,19.05571664001784
2020-05-29,lsu,16.461174257938787
2020-01-01,abs,24.407429702201373
2020-01-02,abs,20.212102213084936
2020-01-03,abs,18.84347093981814
2020-01-04,abs,16.63236585748854
2020-01-05,abs,27.670902505021196
2020-01-06,abs,25.976678138113925
2020-01-07,abs,17.1200470073242
2020-01-08,abs,18.67833788154311
2020-01-09,abs,20.47523477377407
2020-01-10,abs,24.787545232840884
2020-01-11,abs,17.289191789992387
2020-01-12,abs,13.172884932210334
2020-01-13,abs,19.445837230234368
2020-01-14,abs,21.633923897952414
2020-01-15,abs,19.585765679794367
2020-01-16,abs,26.389673051008806
2020-01-17,abs,18.357951666964848
2020-01-18,abs,15.057978775815208
2020-01-19,abs,11.385305313886679
2020-01-20,abs,17.877248880424737
2020-01-21,abs,22.075665256929685
2020-01-22,abs,11.843668468451813
2020-01-23,abs,23.497479267681417
2020-01-24,abs,19.620802582415905
2020-01-25,abs,27.036708174293704
2020-01-26,abs,20.011527492392396
2020-01-27,abs,16.78137541372851
2020-01-28,abs,18.494055631649097
2020-01-29,abs,12.748175310872293
2020-01-30,abs,19.051472421771578
2020-01-31,abs,26.409305884539318
2020-02-01,abs,19.14561077523195
2020-02-02,abs,25.40604938546345
2020-02-03,abs,13.803185088157786
2020-02-04,abs,20.625161054786744
2020-02-05,abs,16.15015258009857
2020-02-06,abs,22.728807500018203
2020-02-07,abs,16.527126289073337
2020-02-08,abs,22.215838114643006
2020-02-09,abs,28.440566329597914
2020-02-10,abs,21.247927723911257
2020-02-11,abs,26.326496373862618
2020-02-12,abs,22.842499251158024
2020-02-13,abs,12.126336544613533
2020-02-14,abs,24.126392165116297
2020-02-15,abs,24.284540262991484
2020-02-16,abs,29.68949164409652
2020-02-17,abs,24.166070600459836
2020-02-18,abs,15.804021638031035
2020-02-19,abs,17.98799264889396
2020-02-20,abs,19.953196564531865
2020-02-21,abs,11.696063122796874
2020-02-22,abs,20.373199761676943
2020-02-23,abs,24.067958085483266
2020-02-24,abs,20.42319424174077
2020-02-25,abs,19.47693522227118
2020-02-26,abs,24.442886563852262
2020-02-27,abs,19.932733805580842
2020-02-28,abs,27.589508681769566
2020-02-29,abs,13.330247603531475
2020-03-01,abs,26.221040765183115
2020-03-02,abs,10.454219945246283
2020-03-03,abs,16.23810635402104
2020-03-04,abs,24.29025368648974
2020-03-05,abs,31.082381669933508
2020-03-06,abs,6.118686922594961
2020-03-07,abs,19.57505115461628
2020-03-08,abs,24.38147660925055
2020-03-09,abs,18.34065394958038
2020-03-10,abs,12.952599575036619
2020-03-11,abs,23.974475104610164
2020-03-12,abs,20.02219332592063
2020-03-13,abs,12.886189332999777
2020-03-14,abs,28.331652747246007
2020-03-15,abs,24.50496971932339
2020-03-16,abs,33.033644942707994
2020-03-17,abs,10.868581851888239
2020-03-18,abs,23.00325581906617
2020-03-19,abs,24.802715796515727
2020-03-20,abs,14.4945612639524
2020-03-21,abs,16.799453075689502
2020-03-22,abs,28.452183502256197
2020-03-23,abs,20.317384820949002
2020-03-24,abs,18.153934700040015
2020-03-25,abs,26.860875973285765
2020-03-26,abs,15.376650308739197
2020-03-27,abs,21.67903510289115
2020-03-28,abs,14.94353667100912
2020-03-29,abs,20.971610603551994
2020-03-30,abs,20.177312838291
2020-03-31,abs,21.450267540094973
2020-04-01,abs,24.17982339479732
2020-04-02,abs,12.79851291391977
2020-04-03,abs,16.740874511268217
2020-04-04,abs,25.273758658656142
2020-04-05,abs,20.125575481441917
2020-04-06,abs,24.91643620376834
2020-04-07,abs,25.742503620452382
2020-04-08,abs,21.30457221380495
2020-04-09,abs,18.094421262901317
2020-04-10,abs,27.61250848549413
2020-04-11,abs,31.003953361013487
2020-04-12,abs,11.431295920832273
2020-04-13,abs,19.822804319161687
2020-04-14,abs,21.303039124704437
2020-04-15,abs,18.380719237435766
2020-04-16,abs,27.558730973384215
2020-04-17,abs,25.472438291824012
2020-04-18,abs,18.67547443684237
2020-04-19,abs,22.084497191776386
2020-04-20,abs,18.076265941558997
2020-04-21,abs,16.39870468491306
2020-04-22,abs,14.891853187855444
2020-04-23,abs,16.734431206172545
2020-04-24,abs,16.153534342509015
2020-04-25,abs,24.422483449097925
2020-04-26,abs,22.181722143193603
2020-04-27,abs,28.91020047965374
2020-04-28,abs,18.118616659217466
2020-04-29,abs,16.263325019112145
2020-04-30,abs,9.171040895364387
2020-05-01,abs,28.235131332834076
2020-05-02,abs,13.004818918063544
2020-05-03,abs,26.722717559203538
2020-05-04,abs,14.356242426050063
2020-05-05,abs,26.098387489825438
2020-05-06,abs,23.13319821466105
2020-05-07,abs,21.37937750514977
2020-05-08,abs,24.48235630844551
2020-05-09,abs,23.0363325751011
2020-05-10,abs,22.307169861012287
2020-05-11,abs,24.05860368738789
2020-05-12,abs,22.134811188566236
2020-05-13,abs,11.66530235846362
2020-05-14,abs,19.088125530877107
2020-05-15,abs,20.652168584592328
2020-05-16,abs,20.288360625991892
2020-05-17,abs,20.566307506379268
2020-05-18,abs,22.384358732139436
2020-05-19,abs,20.109177159030505
2020-05-20,abs,13.712748263281648
2020-05-21,abs,23.20390401885058
2020-05-22,abs,17.329895263043333
2020-05-23,abs,16.102945058204405
2020-05-24,abs,19.49695360238137
2020-05-25,abs,17.20078730981321
2020-05-26,abs,16.2225262094453
2020-05-27,abs,23.931641588053377
2020-05-28,abs,23.169515192373243
2020-05-29,abs,22.583577958468894
2020-01-01,mjl,20.926760754353843
2020-01-02,mjl,21.867565232899725
2020-01-03,mjl,20.45845955154856
2020-01-04,mjl,17.052717278598923
2020-01-05,mjl,13.185808918140175
2020-01-06,mjl,21.414135593328794
2020-01-07,mjl,22.022776181246556
2020-01-08,mjl,22.7055466917139
2020-01-09,mjl,27.634888659939833
2020-01-10,mjl,29.775683322911657
2020-01-11,mjl,27.58241156543702
2020-01-12,mjl,18.57527218328516
2020-01-13,mjl,26.547897947409982
2020-01-14,mjl,17.07397434965467
2020-01-15,mjl,16.27769019522745
2020-01-16,mjl,18.46131960341319
2020-01-17,mjl,19.6461295444529
2020-01-18,mjl,26.381867939639566
2020-01-19,mjl,26.841723295621186
2020-01-20,mjl,22.454161942925722
2020-01-21,mjl,16.899858705274866
2020-01-22,mjl,23.11337261708999
2020-01-23,mjl,23.47847743720857
2020-01-24,mjl,25.823562688892164
2020-01-25,mjl,12.177838807734066
2020-01-26,mjl,23.07076382402557
2020-01-27,mjl,14.9697274907139
2020-01-28,mjl,8.83949658389183
2020-01-29,mjl,17.25713765954691
2020-01-30,mjl,20.33500924891398
2020-01-31,mjl,13.89445977513289
2020-02-01,mjl,11.35094752690368
2020-02-02,mjl,30.489621739319237
2020-02-03,mjl,20.427371817273023
2020-02-04,mjl,18.962612347942812
2020-02-05,mjl,14.941224875169361
2020-02-06,mjl,25.85746552934821
2020-02-07,mjl,22.64359970098914
2020-02-08,mjl,17.035276224279652
2020-02-09,mjl,21.616000807071813
2020-02-10,mjl,15.437166034686438
2020-02-11,mjl,21.64650493297911
2020-02-12,mjl,20.97004496093229
2020-02-13,mjl,10.179211508990827
2020-02-14,mjl,18.808717332538986
2020-02-15,mjl,21.114669638346857
2020-02-16,mjl,23.667656867335154
2020-02-17,mjl,20.021332203685223
2020-02-18,mjl,23.831923744656336
2020-02-19,mjl,18.254703206602418
2020-02-20,mjl,30.987775181405574
2020-02-21,mjl,21.108859223823586
2020-02-22,mjl,22.872958894546894
2020-02-23,mjl,17.467020180901436
2020-02-24,mjl,17.566297430031348
2020-02-25,mjl,14.301511003343261
2020-02-26,mjl,19.21100759093784
2020-02-27,mjl,25.860827593571457
2020-02-28,mjl,12.204049049243052
2020-02-29,mjl,23.142331517692142
2020-03-01,mjl,22.099665511307684
2020-03-02,mjl,21.680455312508602
2020-03-03,mjl,22.45677270994681
2020-03-04,mjl,23.202043116625656
2020-03-05,mjl,22.891455655907308
2020-03-06,mjl,15.018243318624513
2020-03-07,mjl,23.598172049567346
2020-03-08,mjl,22.202682062665215
2020-03-09,mjl,33.1084272684288
2020-03-10,mjl,16.53207942946598
2020-03-11,mjl,22.372051553906065
2020-03-12,mjl,21.48461077171844
2020-03-13,mjl,30.198100815569497
2020-03-14,mjl,26.135949244992233
2020-03-15,mjl,25.152692795912834
2020-03-16,mjl,20.50623883320187
2020-03-17,mjl,19.47603505794726
2020-03-18,mjl,21.4121482706824
2020-03-19,mjl,19.515501177204392
2020-03-20,mjl,25.554856956317114
2020-03-21,mjl,17.0972971700068
2020-03-22,mjl,22.819200531145952
2020-03-23,mjl,21.151038601595754
2020-03-24,mjl,22.61913950877852
2020-03-25,mjl,16.45497838791365
2020-03-26,mjl,10.823651254628283
2020-03-27,mjl,22.849970591495406
2020-03-28,mjl,20.242776336260423
2020-03-29,mjl,17.412575131801617
2020-03-30,mjl,22.705609743749115
2020-03-31,mjl,22.08409787030833
2020-04-01,mjl,18.558071635148774
2020-04-02,mjl,12.544050552669862
2020-04-03,mjl,14.486938921588125
2020-04-04,mjl,24.06861695590871
2020-04-05,mjl,28.472530381541922
2020-04-06,mjl,10.503888201101894
2020-04-07,mjl,26.849424423040702
2020-04-08,mjl,18.26181724548018
2020-04-09,mjl,24.389419644891035
2020-04-10,mjl,20.49625499431335
2020-04-11,mjl,22.735356613686285
2020-04-12,mjl,21.08166291148482
2020-04-13,mjl,15.956584687306925
2020-04-14,mjl,19.931037812946375
2020-04-15,mjl,10.45771170459873
2020-04-16,mjl,19.58444854450296
2020-04-17,mjl,25.802968618767046
2020-04-18,mjl,20.074847753003098
2020-04-19,mjl,24.020887751374357
2020-04-20,mjl,21.8612796404962
2020-04-21,mjl,17.115053490928325
2020-04-22,mjl,26.638967813561585
2020-04-23,mjl,28.953031728145486
2020-04-24,mjl,18.625984587206336
2020-04-25,mjl,14.520248033444641
2020-04-26,mjl,11.397114025644443
2020-04-27,mjl,16.89969520833217
2020-04-28,mjl,20.68552860552155
2020-04-29,mjl,16.35543587819766
2020-04-30,mjl,19.914406877469506
2020-05-01,mjl,21.233995677618175
2020-05-02,mjl,14.805106648727014
2020-05-03,mjl,20.3181330619293
2020-05-04,mjl,20.12700335739448
2020-05-05,mjl,17.7865067345301
2020-05-06,mjl,17.283965672677375
2020-05-07,mjl,17.900481834959532
2020-05-08,mjl,19.06839109373831
2020-05-09,mjl,14.084919267803265
2020-05-10,mjl,25.801714146444915
2020-05-11,mjl,21.088563676696765
2020-05-12,mjl,29.47422987766327
2020-05-13,mjl,25.41371156812051
2020-05-14,mjl,16.771826093098213
2020-05-15,mjl,26.516167828579228
2020-05-16,mjl,22.449895841544574
2020-05-17,mjl,14.664836041324818
2020-05-18,mjl,26.19468758560413
2020-05-19,mjl,18.039931201237422
2020-05-20,mjl,23.57058646297074
2020-05-21,mjl,27.69439202627211
2020-05-22,mjl,22.122080390736762
2020-05-23,mjl,27.795567699489062
2020-05-24,mjl,22.418812173120205
2020-05-25,mjl,18.62191741490334
2020-05-26,mjl,22.17881027717954
2020-05-27,mjl,30.406210581718838
2020-05-28,mjl,17.298680195782257
2020-05-29,mjl,16.675389938983983
2020-01-01,wju,23.868226499633256
2020-01-02,wju,23.267152638190975
2020-01-03,wju,27.731255746663543
2020-01-04,wju,11.539837272076127
2020-01-05,wju,19.052388196896374
2020-01-06,wju,29.09688276846368
2020-01-07,wju,11.032488676906754
2020-01-08,wju,15.308238355265264
2020-01-09,wju,14.861394340437865
2020-01-10,wju,21.11999688238223
2020-01-11,wju,21.845732608021308
2020-01-12,wju,26.12178885293902
2020-01-13,wju,21.802431919470887
2020-01-14,wju,14.388782232188753
2020-01-15,wju,11.34616760293285
2020-01-16,wju,18.398016763797354
2020-01-17,wju,23.953119480786768
2020-01-18,wju,18.95983491974807
2020-01-19,wju,15.285752836861004
2020-01-20,wju,22.561972285012725
2020-01-21,wju,23.722353915266233
2020-01-22,wju,16.678114508993254
2020-01-23,wju,10.4737128301825
2020-01-24,wju,12.723467554317171
2020-01-25,wju,19.866284502416427
2020-01-26,wju,17.14762826091623
2020-01-27,wju,19.014391069314765
2020-01-28,wju,13.73105133696603
2020-01-29,wju,19.905783852120656
2020-01-30,wju,25.3727567870427
2020-01-31,wju,18.009639802634265
2020-02-01,wju,16.94413988133852
2020-02-02,wju,14.381827753063776
2020-02-03,wju,16.04982206831829
2020-02-04,wju,15.049589626909778
2020-02-05,wju,16.477101377125727
2020-02-06,wju,8.051681577064135
2020-02-07,wju,18.38587449739494
2020-02-08,wju,27.609262031007276
2020-02-09,wju,25.01913958458976
2020-02-10,wju,29.24662882605407
2020-02-11,wju,35.238291603127806
2020-02-12,wju,11.369677036303319
2020-02-13,wju,20.188910255999723
2020-02-14,wju,21.018187538889638
2020-02-15,wju,16.057804679419757
2020-02-16,wju,22.31782908650726
2020-02-17,wju,19.749579982657927
2020-02-18,wju,23.944701464991088
2020-02-19,wju,24.711104721401043
2020-02-20,wju,17.130342164778487
2020-02-21,wju,13.019672257774744
2020-02-22,wju,14.447288580686857
2020-02-23,wju,21.150408641795906
2020-02-24,wju,23.196023868951258
2020-02-25,wju,20.690406444919102
2020-02-26,wju,15.561919640150403
2020-02-27,wju,21.396838255649076
2020-02-28,wju,25.935599965526784
2020-02-29,wju,9.609041843034147
2020-03-01,wju,20.926877769248332
2020-03-02,wju,24.327055905308995
2020-03-03,wju,20.804267201038396
2020-03-04,wju,17.11707448599169
2020-03-05,wju,16.43807651408524
2020-03-06,wju,21.19142678438553
2020-03-07,wju,11.47446261635679
2020-03-08,wju,23.872772569501237
2020-03-09,wju,22.175991296117477
2020-03-10,wju,16.525088723541238
2020-03-11,wju,20.8251036842596
2020-03-12,wju,25.220889222433904
2020-03-13,wju,14.726982275635638
2020-03-14,wju,15.568806510886759
2020-03-15,wju,32.77614348116517
2020-03-16,wju,16.75835056388936
2020-03-17,wju,16.585813032825524
2020-03-18,wju,15.638455045452014
2020-03-19,wju,25.52374182870647
2020-03-20,wju,15.355390384935008
2020-03-21,wju,10.972329637387983
2020-03-22,wju,24.893948629504052
2020-03-23,wju,20.067873854236698
2020-03-24,wju,18.608158872737384
2020-03-25,wju,17.213606688457087
2020-03-26,wju,21.407654244007535
2020-03-27,wju,17.720049526295046
2020-03-28,wju,27.096235667145418
2020-03-29,wju,26.300994529352685
2020-03-30,wju,32.465726435690186
2020-03-31,wju,16.769540881948327
2020-04-01,wju,16.570843916389087
2020-04-02,wju,21.92427267696812
2020-04-03,wju,21.063454896992173
2020-04-04,wju,15.78457601706829
2020-04-05,wju,15.584910495283555
2020-04-06,wju,17.446255506798384
2020-04-07,wju,27.042411916441573
2020-04-08,wju,28.73365877073949
2020-04-09,wju,29.272912789557495
2020-04-10,wju,21.71132811897038
2020-04-11,wju,22.596496833441257
2020-04-12,wju,18.925041035277964
2020-04-13,wju,9.906383272519532
2020-04-14,wju,20.805025351794402
2020-04-15,wju,20.365463815738053
2020-04-16,wju,27.462356149243465
2020-04-17,wju,18.22299753617549
2020-04-18,wju,27.429154694063676
2020-04-19,wju,21.724697173365744
2020-04-20,wju,20.61297779577093
2020-04-21,wju,14.099295420863832
2020-04-22,wju,16.265620973223243
2020-04-23,wju,24.13710918069649
2020-04-24,wju,13.607731866990015
2020-04-25,wju,12.893061809910636
2020-04-26,wju,22.181710095420453
2020-04-27,wju,17.128610436879615
2020-04-28,wju,26.98206387246042
2020-04-29,wju,10.929207347382881
2020-04-30,wju,15.95396264282785
2020-05-01,wju,14.82847037447931
2020-05-02,wju,26.775191743439233
2020-05-03,wju,24.486516632219875
2020-05-04,wju,17.627888234958586
2020-05-05,wju,30.807374205962745
2020-05-06,wju,14.994364088948814
2020-05-07,wju,17.696781008155224
2020-05-08,wju,20.590439342479726
2020-05-09,wju,19.756695028706048
2020-05-10,wju,25.811407361959752
2020-05-11,wju,20.98840737672198
2020-05-12,wju,24.432337678263078
2020-05-13,wju,12.488035260155062
2020-05-14,wju,25.2955440443293
2020-05-15,wju,25.123667399348328
2020-05-16,wju,15.921890145935283
2020-05-17,wju,16.805038188976205
2020-05-18,wju,14.009278944563576
2020-05-19,wju,31.05525904033596
2020-05-20,wju,20.02308830473159
2020-05-21,wju,16.805517082300778
2020-05-22,wju,16.487783434164776
2020-05-23,wju,21.229628309214313
2020-05-24,wju,20.70943018674937
2020-05-25,wju,18.069053004099032
2020-05-26,wju,19.982191017973182
2020-05-27,wju,15.337423826911024
2020-05-28,wju,17.504810650334804
2020-05-29,wju,19.12446692457869
2020-01-01,qxk,19.18073228662361
2020-01-02,qxk,10.485455822962123
2020-01-03,qxk,12.985889329605769
